Conglomerado,Anio,Fecha_cgl,Estado,Municipio,Formato,Tipo_cgl_estandar,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Altitud,Pendiete_promedio,Fisiografia,Exposicion,Veg_prim_levantada,Veg_sec_levanatda,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,X,Y
73130,2010,10/05/2010,Oaxaca,Santo Domingo Albarradas,Bosque,Inicial,No,1,Si,Comunal,1947,40,Barranca,Sur,BQP,VSn,4,1,1,1,1,-96.23052711,17.09413856
77433,2010,18/04/2010,Oaxaca,Santa Maria Colotepec,Selva,Inicial,No,1,Si,Ejidal,314,20,Lomerio,Este,SMS,VSA,4,1,1,1,1,-96.88388856,15.94474967
77165,2010,05/10/2010,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,965,30,Lomerio,Este,BQ,VSh,4,1,1,1,1,-96.92555489,16.08138822
77274,2010,24/05/2010,Oaxaca,San Mateo Piñas,Bosque,Reemplazo,No,1,Si,Propiedad Particular,1789,50,Lomerio,Sur,BQP,VSaa,3,1,0,1,1,-96.367666,16.01794378
77706,2010,04/04/2010,Oaxaca,Santa Maria Tonameca,Selva,Inicial,No,1,Si,Propiedad Federal,15,10,Bajo,Este,VM,VSA,4,1,1,1,1,-96.66008333,15.71166667
70971,2010,08/08/2010,Oaxaca,Asuncion Nochixtlan,Bosque,Inicial,No,1,Si,Comunal,2515,20,Lomerio,Norte,BQ,VSA,4,1,1,1,1,-97.15302778,17.579166
76729,2010,05/06/2010,Oaxaca,San Cristobal Amatlan,Bosque,Inicial,No,1,Si,Comunal,2554,50,Lomerio,Oeste,BPQ,VSA,4,1,1,1,1,-96.3595,16.24136078
76714,2010,23/06/2010,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1000,30,Ladera,Este,BQP,VSn,4,1,1,1,1,-97.05888889,16.26638889
76739,2010,22/05/2010,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,1021,30,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-95.89330522,16.22305489
76846,2010,10/06/2010,Oaxaca,San Pablo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1940,60,Ladera,Noreste,BQP,VSA,2,1,0,0,1,-96.73447189,16.21002778
73585,2010,28/07/2010,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,296,45,Ladera,Noreste,SAP,VSn,4,1,1,1,1,-94.64155522,16.93391633
76719,2010,13/05/2010,Oaxaca,San Pablo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1525,85,Ladera,Noroeste,BQ,VSA,1,1,0,0,0,-96.82586044,16.25836111
77448,2010,16/05/2010,Oaxaca,San Miguel del Puerto,Selva,Inicial,No,1,Si,Comunal,463,50,Lomerio,Este,SMS,VSaa,4,1,1,1,1,-96.18611078,15.919166
74163,2010,05/05/2010,Oaxaca,San Lucas Quiavini,Bosque,Inicial,No,1,Si,Comunal,1881,10,Lomerio,Oeste,BQ,VSaa,4,1,1,1,1,-96.47413822,16.87749933
73145,2010,24/07/2010,Oaxaca,San Juan Mazatlan,Bosque,Reemplazo,No,1,Si,Comunal,522,40,Ladera,Sur,BPQ,VSA,3,1,1,0,1,-95.527666,17.06572222
75715,2010,17/05/2010,Oaxaca,San Jacinto Tlacotepec,Bosque,Inicial,No,1,Si,Comunal,1080,20,Ladera,Noroeste,BPQ,VSA,4,1,1,1,1,-97.37638822,16.54722189
68404,2010,18/07/2010,Oaxaca,San Felipe Jalapa de Diaz,Selva,Inicial,No,1,Si,Comunal,75,70,Bajo,Este,SAP,VSaa,4,1,1,1,1,-96.521416,18.05469444
67314,2010,21/08/2010,Oaxaca,San Jose Independencia,Selva,Inicial,No,1,Si,Comunal,200,30,Barranca,Sur,SAP,VSA,3,1,1,1,0,-96.65580556,18.24088856
75928,2010,02/07/2010,Oaxaca,San Carlos Yautepec,Selva,Inicial,No,1,Si,Comunal,753,10,Meseta,Zenital,SBC,VSn,4,1,1,1,1,-95.883333,16.44805522
77042,2010,03/05/2010,Oaxaca,Santa Maria Huazolotitlán,Selva,Inicial,No,1,Si,Comunal,35,30,Lomerio,Noroeste,SMS,VSaa,4,1,1,1,1,-97.94913856,16.15802778
75338,2010,31/05/2010,Oaxaca,Santiago Amoltepec,Bosque,Inicial,No,1,Si,Comunal,1168,40,Lomerio,Noreste,BQ,VSA,3,1,1,1,0,-97.56027778,16.64305522
73353,2010,19/07/2010,Oaxaca,San Juan Mazatlan,Bosque,Inicial,No,1,Si,Comunal,1100,40,Ladera,Sureste,BM,VSaa,4,1,1,1,1,-95.66997156,17.02638822
70981,2010,22/08/2010,Oaxaca,San Juan Bautista Atatlahuca,Selva,Inaccesible (social),No,0,No,Comunal,NULL,NULL,No aplica,No aplica,NA,VSna,1,1,0,0,0,-96.68213822,17.56297222
76976,2010,23/05/2010,Oaxaca,Santa Maria Ecatepec,Bosque,Inicial,No,1,Si,Comunal,1928,50,Ladera,Sur,BQ,VSn,4,1,1,1,1,-95.94388856,16.13474967
69623,2010,10/07/2010,Oaxaca,San Juan Bautista Valle Naci,Selva,Inicial,No,1,Si,Ejidal,298,40,Ladera,Noreste,SAP,VSA,4,1,1,1,1,-96.29444411,17.82005489
77077,2010,03/06/2010,Oaxaca,Santa Maria Ozolotepec,Bosque,Inicial,No,1,Si,Comunal,1810,50,Ladera,Sureste,BQ,VSaa,4,1,1,1,1,-96.31836044,16.10444444
77092,2010,22/06/2010,Oaxaca,San Pedro Huamelula,Selva,Reemplazo,No,1,Si,Comunal,367,60,Ladera,Sureste,SBC,VSn,4,1,1,1,1,-95.62355489,16.078666
77145,2010,02/05/2010,Oaxaca,Santiago Jamiltepec,Selva,Inicial,No,1,Si,Ejidal,200,20,Lomerio,Noreste,SMS,VSA,4,1,1,1,1,-97.85725,16.11052778
77347,2010,19/04/2010,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Comunal,286,60,Ladera,Suroeste,SMS,VSA,3,1,1,1,0,-97.20811111,16.00086111
76946,2010,26/04/2010,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,1000,50,Ladera,Suroeste,BPQ,VSA,3,1,1,1,0,-97.34166633,16.18527744
77664,2010,23/04/2010,Oaxaca,Santa Maria Tonameca,Selva,Inicial,No,1,Si,Ejidal,53,10,Valle,Noreste,SMS,VSaa,4,1,1,1,1,-96.75111111,15.76002778
73973,2010,20/07/2010,Oaxaca,San Juan Juquila Mixes,Bosque,Inicial,No,1,Si,Comunal,1400,40,Ladera,Sur,BPQ,VSaa,4,1,1,1,1,-95.86333333,16.89888856
70085,2010,02/07/2010,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Ejidal,154,90,Bajo,Sur,SAP,VSA,1,1,0,0,0,-96.10991667,17.72227711
77367,2010,21/05/2010,Oaxaca,San Mateo Piñas,Selva,Inicial,No,1,Si,Ejidal,506,70,Barranca,Norte,SMQ,VSA,4,1,1,1,1,-96.27749933,15.96786044
77507,2010,26/06/2010,Oaxaca,Candelaria Loxicha,Selva,Inicial,No,1,Si,Comunal,678,40,Ladera,Noroeste,SMQ,VSA,4,1,1,1,1,-96.56,15.88797189
74133,2010,23/04/2010,Oaxaca,Putla Villa de Guerrero,Bosque,Inicial,No,1,Si,Ejidal,1022,40,Lomerio,Noreste,BP,VSA,4,1,1,1,1,-97.87972156,16.92305489
73765,2010,21/07/2010,Oaxaca,Santa Maria Tepantlali,Bosque,Inicial,No,1,Si,Comunal,1800,20,Barranca,Norte,BP,VSA,4,1,1,1,1,-95.95502778,16.94777744
75373,2010,21/06/2010,Oaxaca,Nejapa de Madero,Bosque,Inicial,No,1,Si,Comunal,1200,30,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-95.92419378,16.58527744
77579,2010,28/05/2010,Oaxaca,San Miguel del Puerto,Selva,Inicial,No,1,Si,Comunal,114,10,Lomerio,Noreste,SBC,VSn,4,1,1,1,1,-96.00419444,15.82163822
74350,2010,01/05/2010,Oaxaca,San Antonino el Alto,Bosque,Inicial,No,1,Si,Comunal,2287,50,Ladera,Noreste,BQ,VSA,3,1,1,0,1,-97.08474967,16.85391667
76451,2010,20/06/2010,Oaxaca,Magdalena Tequisistlan,Bosque,Inicial,No,1,Si,Comunal,635,65,Lomerio,Sureste,BPQ,VSn,4,1,1,1,1,-95.60972222,16.30113889
72886,2010,19/04/2010,Oaxaca,Heroica Ciudad de Tlaxiaco,Bosque,Inicial,No,1,Si,Comunal,2100,10,Lomerio,Suroeste,BP,VSh,4,1,1,1,1,-97.730916,17.19005522
72911,2010,07/05/2010,Oaxaca,Santa Catarina Ixtepeji,Bosque,Inicial,No,1,Si,Comunal,2506,60,Ladera,Noroeste,BPQ,VSA,3,1,1,1,0,-96.55733333,17.15191667
76694,2010,03/06/2010,Oaxaca,Santa Maria Huazolotitlán,Selva,Inicial,No,1,Si,Ejidal,111,90,Barranca,Este,SMS,VSaa,1,1,0,0,0,-97.99166633,16.29447189
77087,2010,16/06/2010,Oaxaca,Santa Maria Ecatepec,Bosque,Inicial,No,1,Si,Comunal,1464,65,Ladera,Norte,BPQ,VSn,2,1,0,1,0,-95.85269444,16.08574967
73983,2010,18/07/2010,Oaxaca,Guevea de Humboldt,Bosque,Inicial,No,1,Si,Comunal,1124,65,Ladera,Sureste,BM,VSn,2,1,0,1,0,-95.39524967,16.87888822
73090,2010,16/05/2010,Oaxaca,Santiago Juxtlahuaca,Bosque,Inicial,No,1,Si,Comunal,2153,65,Ladera,Noroeste,BQP,VSaa,3,1,1,0,1,-98.10747222,17.15486111
73790,2010,23/06/2010,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,177,30,Ladera,Este,SAP,VSaa,4,1,1,1,1,-94.78419411,16.89555522
74547,2010,20/07/2010,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,2136,40,Lomerio,Sureste,BQP,VSA,4,1,1,1,1,-97.22663822,16.81336111
76276,2010,02/06/2010,Oaxaca,San Carlos Yautepec,Bosque,Reemplazo,No,1,Si,Comunal,1691,70,Ladera,Norte,BPQ,VSaa,4,1,1,1,1,-96.16644444,16.36780489
73520,2010,29/05/2010,Oaxaca,San Esteban Atatlahuca,Bosque,Inicial,No,1,Si,Ejidal,2400,20,Ladera,Sur,BP,VSn,4,1,1,1,1,-97.68791633,17.05308333
73988,2010,19/06/2010,Oaxaca,Santo Domingo Petapa,Bosque,Inicial,No,1,Si,Comunal,479,50,Lomerio,Oeste,BQ,VSaa,3,1,1,1,0,-95.16111111,16.86836044
74740,2010,25/04/2010,Oaxaca,Santa Cruz Itundujia,Bosque,Inicial,No,1,Si,Comunal,2389,40,Barranca,Noreste,BQ,VSA,4,1,1,1,1,-97.60277778,16.77972156
75151,2010,20/07/2010,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,2192,40,Ladera,Oeste,BPQ,VSn,4,1,1,1,1,-97.18472189,16.67672156
75333,2010,27/04/2010,Oaxaca,La Reforma,Bosque,Inicial,No,1,Si,Ejidal,1500,30,Barranca,Suroeste,BPQ,VSA,4,1,1,1,1,-97.79416633,16.65
74395,2010,24/06/2010,Oaxaca,Asuncion Ixtaltepec,Bosque,Inicial,No,1,Si,Comunal,273,20,Ladera,Noreste,BQ,VSaa,4,1,1,1,1,-94.97830489,16.76944378
72537,2010,01/08/2010,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,143,30,Lomerio,Sureste,SAP,VSaa,1,1,0,0,0,-94.16013889,17.13541633
73338,2010,09/05/2010,Oaxaca,Villa Diaz Ordaz,Bosque,Inicial,No,1,Si,Comunal,2599,70,Barranca,Noreste,BQP,VSn,3,1,0,1,1,-96.37311044,17.05441667
75378,2010,20/06/2010,Oaxaca,Santa Maria Jalapa del Marqu,Bosque,Inaccesible (social),No,0,No,Comunal,NULL,NULL,No aplica,No aplica,NA,VSna,1,1,0,0,0,-95.690583,16.57552711
71849,2010,16/07/2010,Oaxaca,Santa Maria Jaltianguis,Bosque,Inicial,No,1,Si,Comunal,1740,50,Ladera,Oeste,BQP,VSn,4,1,1,1,1,-96.54891633,17.37388822
68918,2010,03/07/2010,Oaxaca,Loma Bonita,Selva,Inicial,No,1,Si,Propiedad Particular,166,10,Lomerio,Este,SAP,VSA,4,1,1,1,1,-95.86416667,17.93886078
72951,2010,19/06/2010,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Propiedad Particular,239,80,Ladera,Norte,SAP,VSaa,3,1,0,1,1,-94.68111044,17.071416
74153,2010,28/04/2010,Oaxaca,Zimatlan de Alvarez,Bosque,Inicial,No,1,Si,Comunal,2139,40,Ladera,Noreste,BQ,VSn,4,1,1,1,1,-96.94249967,16.89413856
71227,2010,04/07/2010,Oaxaca,San Juan Lalana,Selva,Inicial,No,1,Si,Comunal,177,0,Meseta,Zenital,SAP,VSA,4,1,1,1,1,-95.64919411,17.47749933
76856,2010,04/06/2010,Oaxaca,San Juan Ozolotepec,Bosque,Inicial,No,1,Si,Propiedad Particular,3423,60,Ladera,Sureste,BP,VSA,2,1,0,1,0,-96.26811044,16.19277744
70040,2010,18/09/2010,Oaxaca,Santiago Tamazola,Bosque,Inicial,No,1,Si,Comunal,2360,40,Ladera,Suroeste,BQ,VSA,3,1,0,1,1,-98.23111044,17.79080522
76256,2010,21/05/2010,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1332,40,Ladera,Oeste,BPQ,VSaa,3,1,1,1,0,-97.10083333,16.40305556
76841,2010,20/04/2010,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,2288,30,Ladera,Noroeste,BM,VSA,4,1,1,1,1,-96.96719378,16.21805489
77428,2010,13/04/2010,Oaxaca,San Pedro Mixtepec - Distr.,Selva,Inicial,No,1,Si,Comunal,141,5,Lomerio,Este,SMS,VSh,4,1,1,1,1,-97.116666,15.95277778
75720,2010,19/05/2010,Oaxaca,San Lorenzo Texmelucan,Bosque,Inicial,No,1,Si,Comunal,2085,60,Ladera,Noreste,BPQ,VSA,4,1,1,1,1,-97.14277744,16.53972189
77150,2010,21/04/2010,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Comunal,80,35,Lomerio,Noroeste,SMS,VSA,4,1,1,1,1,-97.624166,16.10361111
75363,2010,31/05/2010,Oaxaca,Santa Maria Zoquitlan,Bosque,Inicial,No,1,Si,Comunal,1540,70,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-96.39141633,16.60363889
76582,2010,06/06/2010,Oaxaca,San Ildefonso Amatlan,Bosque,Inicial,No,1,Si,Comunal,2075,40,Lomerio,Noroeste,BQ,VSaa,4,1,1,1,1,-96.45083333,16.28999967
76961,2010,14/05/2010,Oaxaca,San Miguel Coatlan,Bosque,Inicial,No,1,Si,Comunal,1600,50,Ladera,Noreste,BM,VSA,4,1,1,1,1,-96.64274967,16.16166667
69824,2010,18/08/2010,Oaxaca,San Pedro Nopala,Bosque,Inicial,No,1,Si,Comunal,2374,60,Ladera,Noroeste,BQ,VSaa,4,1,1,1,1,-97.616666,17.81944378
76836,2010,23/04/2010,Oaxaca,San Juan Lachao,Bosque,Reemplazo,No,1,Si,Comunal,2072,50,Ladera,Suroeste,BPQ,VSA,4,1,1,1,1,-97.19697189,16.22874933
76936,2010,03/05/2010,Oaxaca,Santiago Jamiltepec,Selva,Inicial,No,1,Si,Ejidal,273,65,Ladera,Oeste,SMS,VSaa,4,1,1,1,1,-97.80777778,16.19916633
76704,2010,29/04/2010,Oaxaca,Tataltepec de Valdes,Selva,Inicial,No,1,Si,Comunal,483,60,Ladera,Sureste,SMS,VSaa,4,1,1,1,1,-97.52527711,16.28108267
70310,2010,07/07/2010,Oaxaca,Ayotzintepec,Selva,Inicial,No,1,Si,Ejidal,419,95,Ladera,Sur,SAP,VSA,1,1,0,0,0,-96.25308333,17.68277711
68399,2010,09/08/2010,Oaxaca,Huautepec,Bosque,Inicial,No,1,Si,Comunal,2319,30,Ladera,Noreste,BM,VSaa,4,1,1,1,1,-96.75744444,18.06333333
74755,2010,26/04/2010,Oaxaca,Santa Ana Tlapacoyan,Bosque,Inicial,No,1,Si,Comunal,2093,20,Ladera,Noreste,BQP,VSA,4,1,1,1,1,-96.90086111,16.7575
74934,2010,08/04/2010,Oaxaca,Santa Maria Zacatepec,Selva,Inicial,No,1,Si,Comunal,418,50,Lomerio,Oeste,SMS,VSA,4,1,1,1,1,-97.97861044,16.74524967
75700,2010,11/04/2010,Oaxaca,Santa Maria Ipalapa,Selva,Inicial,No,1,Si,Comunal,368,80,Barranca,Noroeste,SMS,VSn,2,1,1,0,0,-98.07761044,16.56752711
75893,2010,17/05/2010,Oaxaca,Santa Cruz Zenzontepec,Bosque,Inicial,No,1,Si,Comunal,652,40,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-97.51805489,16.50638889
76078,2010,07/10/2010,Oaxaca,Santiago Minas,Bosque,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-97.19252744,16.45111111
74949,2010,18/05/2010,Oaxaca,Santiago Textitlan,Bosque,Inicial,No,1,Si,Comunal,2020,60,Ladera,Oeste,BPQ,VSA,4,1,1,1,1,-97.27663822,16.72474933
77502,2010,26/04/2010,Oaxaca,San Bartolome Loxicha,Selva,Inicial,No,1,Si,Comunal,322,30,Barranca,Noreste,SMS,VSA,4,1,1,1,1,-96.79244411,15.89666633
72268,2010,17/05/2010,Oaxaca,San Pablo Huitzo,Bosque,Inicial,No,1,Si,Propiedad Particular,2100,30,Ladera,Noreste,BQ,VSn,4,1,1,1,1,-96.833583,17.29722189
72293,2010,01/07/2010,Oaxaca,San Juan Cotzocon,Selva,Inicial,No,1,Si,Comunal,280,40,Ladera,Sureste,SMQ,VSA,4,1,1,1,1,-95.65955556,17.25194444
74380,2010,24/06/2010,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,906,30,Ladera,Sureste,BQP,VSaa,4,1,1,1,1,-95.68027711,16.80086111
71638,2010,14/07/2010,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,1830,60,Ladera,Sureste,BQ,VSA,2,1,0,0,1,-96.40522222,17.41722156
72901,2010,22/05/2010,Oaxaca,Santo Domingo Nuxaá,Bosque,Reemplazo,No,1,Si,Comunal,2000,60,Ladera,Noroeste,BP,VSaa,4,1,1,1,1,-97.02888822,17.17172156
69628,2010,22/08/2010,Oaxaca,Santa Maria Jacatepec,Selva,Reemplazo,No,1,Si,Ejidal,208,10,Ladera,Zenital,SAP,VSn,4,1,1,1,1,-96.06225,17.80802778
77062,2010,02/05/2010,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1150,30,Ladera,Oeste,BQ,VSA,4,1,1,1,1,-97.01722156,16.12974933
67604,2010,23/09/2010,Oaxaca,Santa Maria Chilchotla,Bosque,Inicial,No,1,Si,Ejidal,1550,50,Lomerio,Noroeste,BM,VSA,4,1,1,1,1,-96.79972189,18.20052778
70045,2010,15/08/2010,Oaxaca,Santos Reyes Yucuna,Bosque,Inicial,No,1,Si,Comunal,1824,30,Barranca,Noroeste,BQ,VSn,4,1,1,1,1,-97.99527744,17.78472189
76951,2010,28/04/2010,Oaxaca,San Juan Lachao,Bosque,Inicial,No,1,Si,Comunal,1400,30,Ladera,Sureste,BM,VSA,3,1,1,0,1,-97.10866667,16.17769378
77569,2010,02/05/2010,Oaxaca,San Pedro Pochutla,Selva,Inicial,No,1,Si,Comunal,322,20,Ladera,Noreste,SMS,VSaa,4,1,1,1,1,-96.46886044,15.83969411
69844,2010,11/09/2010,Oaxaca,San Juan Tepeuxila,Bosque,Inicial,No,1,Si,Ejidal,1825,40,Lomerio,Norte,BM,VSA,3,1,1,0,1,-96.67358267,17.78888856
76878,2010,03/06/2010,Oaxaca,San Francisco del Mar,Selva,Inicial,No,1,Si,Comunal,27,0,Planicie,Zenital,VM,VSn,4,1,1,1,1,-94.17249933,16.09694411
71187,2010,14/04/2010,Oaxaca,San Andres Lagunas,Bosque,Inicial,No,1,Si,Comunal,2480,35,Lomerio,Noreste,BPQ,VSn,4,1,1,1,1,-97.53111044,17.54555522
75903,2010,15/05/2010,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1830,30,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-97.05086111,16.49172189
67879,2010,10/08/2010,Oaxaca,San Jeronimo Tecoatl,Bosque,Inicial,No,1,Si,Comunal,2089,40,Ladera,Este,BM,VSA,4,1,1,1,1,-96.94305522,18.16002778
74345,2010,20/07/2010,Oaxaca,San Francisco Cahuacuá,Bosque,Inicial,No,1,Si,Comunal,1688,90,Barranca,Este,BQ,VSA,2,1,1,0,0,-97.31886044,16.86138889
69618,2010,18/08/2010,Oaxaca,San Felipe Usila,Selva,Inicial,No,1,Si,Comunal,286,90,Ladera,Noreste,SAP,VSn,1,1,0,0,0,-96.53061044,17.82863822
73933,2010,24/04/2010,Oaxaca,Santa Lucia Monteverde,Bosque,Inicial,No,1,Si,Comunal,1820,40,Lomerio,Noroeste,BM,VSA,4,1,1,1,1,-97.73777744,16.96416667
74552,2010,17/07/2010,Oaxaca,Zimatlan de Alvarez,Bosque,Inicial,No,1,Si,Comunal,2350,60,Lomerio,Este,BPQ,VSn,4,1,1,1,1,-96.99269411,16.80569444
70743,2010,10/08/2010,Oaxaca,San Miguel Chicahua,Bosque,Inicial,No,1,Si,Comunal,2653,20,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-97.24561078,17.62724933
77259,2010,15/04/2010,Oaxaca,San Gabriel Mixtepec,Bosque,Inicial,No,1,Si,Comunal,573,60,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-97.06697156,16.04111078
70275,2010,16/08/2010,Oaxaca,San Marcos Arteaga,Bosque,Inicial,No,1,Si,Comunal,1828,10,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-97.90252778,17.73719411
69839,2010,21/08/2010,Oaxaca,Santos Reyes Pápalo,Bosque,Inicial,No,1,Si,Ejidal,1710,10,Meseta,Zenital,BQP,VSn,4,1,1,1,1,-96.90916667,17.79691633
73100,2010,18/04/2010,Oaxaca,Heroica Ciudad de Tlaxiaco,Bosque,Inicial,No,1,Si,Comunal,2600,70,Ladera,Noreste,BQ,VSA,4,1,1,1,1,-97.638333,17.14202744
73115,2010,19/05/2010,Oaxaca,Santo Tomas Mazaltepec,Bosque,Inicial,No,1,Si,Comunal,2400,40,Ladera,Este,BQ,VSA,4,1,1,1,1,-96.93419411,17.11972156
71654,2011,23/03/2011,Oaxaca,Santiago Yaveo,Selva,Inicial,No,1,Si,Comunal,242,40,Ladera,Noreste,SAP,VSA,4,1,1,1,1,-95.65358333,17.38719411
76583,2011,12/06/2011,Oaxaca,San Ildefonso Amatlan,Bosque,Inicial,No,1,Si,Ejidal,1780,30,Ladera,Norte,BQ,VSaa,4,1,1,1,1,-96.40416667,16.28836078
76598,2011,24/10/2011,Oaxaca,Magdalena Tequisistlan,Selva,Inicial,No,1,Si,Ejidal,591,35,Ladera,Sur,SBC,VSna,4,1,1,1,1,-95.705,16.26019444
76952,2011,08/06/2011,Oaxaca,San Juan Lachao,Bosque,Inicial,No,1,Si,Propiedad Particular,1392,40,Bajo,Sureste,BM,VSA,4,1,1,1,1,-97.06194444,16.17644378
77166,2011,16/08/2011,Oaxaca,San Pablo Coatlan,Bosque,Inicial,No,1,Si,Comunal,1381,50,Ladera,Noroeste,BM,VSA,4,1,1,1,1,-96.878916,16.07999933
76548,2011,02/05/2011,Oaxaca,Santiago Pinotepa Nacional,Selva,Inicial,No,1,Si,Ejidal,198,10,Ladera,Este,SBC,VSaa,4,1,1,1,1,-98.03719411,16.340833
72503,2011,09/11/2011,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,993,80,Ladera,Noroeste,BQ,VSA,4,1,1,1,1,-95.75555556,17.21055556
70967,2011,07/04/2011,Oaxaca,Santo Domingo Tonaltepec,Bosque,Inicial,Si,1,No,Propiedad Particular,2312,10,Planicie,Noroeste,NA,VSna,4,1,1,1,1,-97.34138856,17.58499967
71403,2011,19/04/2011,Oaxaca,San Vicente Nuñu,Bosque,Inicial,No,1,Si,Comunal,2605,20,Barranca,Noroeste,BQ,VSA,4,1,1,1,1,-97.39141633,17.49611078
72239,2011,16/04/2011,Oaxaca,San Martin Peras,Bosque,Inicial,No,1,Si,Ejidal,2527,12,Lomerio,Noreste,BQ,VSA,4,1,1,1,1,-98.19666633,17.33802744
75329,2011,14/05/2011,Oaxaca,Santa Maria Ipalapa,Selva,Inicial,No,1,Si,Ejidal,587,50,Ladera,Sur,SMS,VSaa,4,1,1,1,1,-97.98138822,16.65497222
72922,2011,10/11/2011,Oaxaca,Santa Maria Tlahuitoltepec,Bosque,Inicial,No,1,Si,Propiedad Particular,2506,40,Bajo,Noroeste,BM,VSA,4,1,1,1,1,-96.04113856,17.13194378
72722,2011,22/10/2011,Oaxaca,San Juan Mazatlan,Selva,Inaccesible (social),No,0,No,Ejidal,NULL,NULL,No aplica,No aplica,NA,VSna,1,1,0,0,0,-95.429166,17.15138889
70301,2011,08/07/2011,Oaxaca,San Juan Quiotepec,Bosque,Inicial,No,1,Si,Comunal,1510,80,Barranca,Este,BPQ,VSna,2,1,1,0,0,-96.676916,17.69861078
71418,2011,12/03/2011,Oaxaca,San Miguel Aloápam,Bosque,Inicial,No,1,Si,Ejidal,2744,20,Ladera,Oeste,BP,VSA,4,1,1,1,1,-96.68586078,17.47280489
74144,2011,10/10/2011,Oaxaca,San Francisco Cahuacuá,Bosque,Inicial,No,1,Si,Comunal,1173,40,Ladera,Norte,BQ,VSA,4,1,1,1,1,-97.36416667,16.90805556
74346,2011,09/08/2011,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,2106,30,Lomerio,Noreste,BPQ,VSna,4,1,1,1,1,-97.271916,16.86005556
76947,2011,06/06/2011,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,1152,70,Barranca,Noroeste,SMQ,VSna,2,1,0,1,0,-97.29516633,16.18369411
77088,2011,09/06/2011,Oaxaca,Santa Maria Ecatepec,Bosque,Inicial,No,1,Si,Comunal,919,30,Meseta,Sureste,BP,VSA,4,1,1,1,1,-95.80608333,16.08388856
68899,2011,12/05/2011,Oaxaca,Chiquihuitlán de Benito Juar,Bosque,Inicial,No,1,Si,Propiedad Particular,1171,40,Ladera,Norte,BQ,VSA,4,1,1,1,1,-96.76083333,17.97277711
65855,2011,17/03/2011,Oaxaca,Acatlan de Perez Figueroa,Selva,Inicial,No,1,Si,Propiedad Particular,590,30,Ladera,Norte,SAP,VSA,4,1,1,1,1,-96.59969411,18.46502778
74548,2011,08/08/2011,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1596,60,Barranca,Sur,BQP,VSna,4,1,1,1,1,-97.17999933,16.81194444
69820,2011,05/04/2011,Oaxaca,Heroica Ciudad de Huajuapan,Bosque,Inicial,No,1,No,Propiedad Federal,1780,10,Planicie,Zenital,NA,VSna,4,1,1,1,1,-97.80525,17.82472156
76452,2011,07/05/2011,Oaxaca,Magdalena Tequisistlan,Bosque,Reemplazo,No,1,Si,Comunal,1477,30,Lomerio,Suroeste,BQ,VSA,3,1,0,1,1,-95.56308333,16.29872189
